Brand,total_products,avg_rating,total_reviews,avg_reviews,avg_price,max_price,min_price,per,avg_rating_nor,avg_reviews_nor,avg_price_nor,total_productst_nor
lur,1,4.6,12,12.0,21.53,21.53,21.53,4.073485681697829e-05,-0.21275595276676842,-0.33800465296798177,-0.2406376821411192,-0.278002152709314
lusi_madam,22,4.9,257,11.682,32.9,34.26,30.83,0.0008961668499735223,0.8643441928288906,-0.34070457568092843,0.11016955971201153,0.25846546270883736
luwell_pro,10,4.65,401,40.1,21.879,25.85,16.03,0.0004073485681697829,-0.03323926183415644,-0.09942657676105415,-0.22986972018801957,-0.048087460387249134
ly4u,1,4.4,38,38.0,34.16,34.16,34.16,4.073485681697829e-05,-0.9308227164972035,-0.11725625505409858,0.14904529627621066,-0.278002152709314
lyanty,1,5.0,7,7.0,14.97,14.97,14.97,4.073485681697829e-05,1.2233775746941082,-0.38045626795142085,-0.44303834234837847,-0.278002152709314
lyle_scott,9,4.8,127,14.111,62.106,75.22,56.2,0.0003666137113528046,0.5053108109636699,-0.3200815811219737,1.0112844502628064,-0.073633537311923
lzfitpot,1,4.8,38,38.0,19.36,19.36,19.36,4.073485681697829e-05,0.5053108109636699,-0.11725625505409858,-0.3075903395572401,-0.278002152709314
m.a.r_international,5,5.0,50,10.0,31.094,31.5,30.78,0.00020367428408489145,1.2233775746941082,-0.3549852989613574,0.05444767063665944,-0.1758178450106185
m.r,1,4.7,66,66.0,20.5,20.5,20.5,4.073485681697829e-05,0.14627742909845234,0.12047278885316023,-0.27241705409439315,-0.278002152709314
maamgic,25,4.68,1432,57.28,31.131,47.8,16.84,0.0010183714204244573,0.07447075272540692,0.0464371723220425,0.05558925972624304,0.33510369348285896
mabove,3,4.833,78,26.0,16.94,17.26,16.72,0.00012220457045093486,0.6237918269791934,-0.21914013101435234,-0.3822564367678448,-0.22690999885996624
madfish,1,5.0,7,7.0,12.75,12.75,12.75,4.073485681697829e-05,1.2233775746941082,-0.38045626795142085,-0.5115336877233961,-0.278002152709314
madigan_interactive,2,5.0,14,7.0,83.73,83.95,83.51,8.146971363395658e-05,1.2233775746941082,-0.38045626795142085,1.6784661387264919,-0.25245607578464013
magcomsen,1,5.0,12,12.0,39.0,39.0,39.0,4.073485681697829e-05,1.2233775746941082,-0.33800465296798177,0.29837749069742037,-0.278002152709314
maibu,1,4.7,18,18.0,16.69,16.69,16.69,4.073485681697829e-05,0.14627742909845234,-0.28706271498785485,-0.3899698765623288,-0.278002152709314
makaya,6,4.667,637,106.167,52.025,52.6,51.18,0.0002444091409018697,0.027796413082928826,0.4615035926611197,0.700247703990035,-0.1502717680859446
maki_styles,2,4.8,20,10.0,44.88,47.52,42.24,8.146971363395658e-05,0.5053108109636699,-0.3549852989613574,0.4797975946636833,-0.25245607578464013
makroyl,2,4.5,72,36.0,15.375,15.49,15.26,8.146971363395658e-05,-0.571789334631986,-0.1342369010474742,-0.4305425698813145,-0.25245607578464013
maksale_ltd,7,4.3,742,106.0,4.317,6.58,0.0,0.00028514399771884804,-1.2898560983624243,0.46008570872067284,-0.7717234388709293,-0.12472569116127075
malaika,1,5.0,8,8.0,19.93,19.93,19.93,4.073485681697829e-05,1.2233775746941082,-0.371965944954733,-0.2900036968258166,-0.278002152709314
malaika_fashions,8,4.588,299,37.375,21.224,26.51,19.23,0.0003258788545358263,-0.2558399585905931,-0.12256270692702846,-0.2500789324495676,-0.09917961423659688
malco_modes,4,5.0,24,6.0,18.42,24.6,0.0,0.00016293942726791315,1.2233775746941082,-0.38894659094810863,-0.3365928731844997,-0.20136392193529237
mallimoda,2,4.55,49,24.5,31.115,31.53,30.7,8.146971363395658e-05,-0.3922726436993772,-0.23187561550938407,0.055095599579396005,-0.25245607578464013
malloom,8,4.575,307,38.375,1.788,3.3,0.0,0.0003258788545358263,-0.3025142982330712,-0.11407238393034064,-0.8497525958319291,-0.09917961423659688
malmsten,1,4.7,10,10.0,0.0,0.0,0.0,4.073485681697829e-05,0.14627742909845234,-0.3549852989613574,-0.9049191172420784,-0.278002152709314
mammut,15,4.647,34,2.267,102.419,264.93,39.0,0.0006110228522546743,-0.04401026329011341,-0.4206409666947442,2.255092044002935,0.07964292423612024
manbello,3,5.0,21,7.0,20.31,20.74,20.03,0.00012220457045093486,1.2233775746941082,-0.38045626795142085,-0.27827926833820105,-0.22690999885996624
manchester_city_f.c.,10,4.53,553,55.3,16.69,19.93,0.0,0.0004073485681697829,-0.4640793200724194,0.029626332788600593,-0.3899698765623288,-0.048087460387249134
manchester_city_f_c,2,4.6,203,101.5,24.065,24.44,23.69,8.146971363395658e-05,-0.21275595276676842,0.4218792552355776,-0.16242340262505175,-0.25245607578464013
manchester_united_f.c.,6,4.75,132,22.0,48.418,77.94,0.0,0.0002444091409018697,0.3257941200310611,-0.2531014230011036,0.5889581946352204,-0.1502717680859446
manduka,26,4.669,51,1.962,51.485,88.0,16.73,0.0010591062772414355,0.03497708072023241,-0.423230515208734,0.6835866740339497,0.3606497704075328
manluodanni,2,4.4,67,33.5,17.065,17.43,16.7,8.146971363395658e-05,-0.9308227164972035,-0.15546270853919375,-0.3783997168706028,-0.25245607578464013
marchuusu,4,5.0,24,6.0,9.652,11.72,7.56,0.00016293942726791315,1.2233775746941082,-0.38894659094810863,-0.6071186336566415,-0.20136392193529237
marielle,35,4.366,24961,713.171,13.644,16.58,8.96,0.00142571998859424,-1.0528940663313804,5.61516361294261,-0.48395042701832147,0.5905644627295977
mark_todd,6,4.417,803,133.833,24.745,32.62,8.07,0.0002444091409018697,-0.8697870415801183,0.6963968686874847,-0.14144284638405538,-0.1502717680859446
marmot,151,4.588,2643,17.503,122.483,650.0,14.73,0.006150963379363722,-0.2558399585905931,-0.2912824055172087,2.8741418681490405,3.553909385991767
maru,9,4.411,1015,112.778,7.803,20.42,4.49,0.0003666137113528046,-0.8913290444920322,0.5176331179922229,-0.6641672343766448,-0.073633537311923
marucci,1,5.0,1,1.0,23.97,23.97,23.97,4.073485681697829e-05,1.2233775746941082,-0.4313982059315477,-0.16535450974695576,-0.278002152709314
match,17,4.394,1307,76.882,15.055,30.06,11.19,0.0006924925658886309,-0.9523647194091175,0.21286448370311709,-0.44041577281825395,0.13073507808546797
match_play_cgi_taper_trousers,7,4.914,200,28.571,164.64,212.08,149.97,0.00028514399771884804,0.9146088662900189,-0.19731151058986796,4.174843793813283,-0.12472569116127075
matchwill,2,4.4,179,89.5,15.46,15.61,15.31,8.146971363395658e-05,-0.9308227164972035,0.3199953792753239,-0.42792000035118993,-0.25245607578464013
mava_sports,2,4.9,50,25.0,16.475,32.95,0.0,8.146971363395658e-05,0.8643441928288906,-0.22763045401104015,-0.39660343478558496,-0.25245607578464013
max_fuchs,1,4.4,84,84.0,0.0,0.0,0.0,4.073485681697829e-05,-0.9308227164972035,0.2732986027935409,-0.9049191172420784,-0.278002152709314
mb_caps,7,4.443,2893,413.286,5.53,8.36,3.27,0.00028514399771884804,-0.776438362295162,3.0690431010808847,-0.734297828988093,-0.12472569116127075
mcdavid,1,4.4,29,29.0,42.29,42.29,42.29,4.073485681697829e-05,-0.9308227164972035,-0.1936691620242889,0.3998863583928293,-0.278002152709314
mcti,2,4.45,114,57.0,23.14,24.42,21.86,8.146971363395658e-05,-0.7513060255645948,0.0440598818829699,-0.19096312986464245,-0.25245607578464013
mechanix,1,4.5,70,70.0,33.67,33.67,33.67,4.073485681697829e-05,-0.571789334631986,0.1544340808399115,0.13392695427902224,-0.278002152709314
meckily,1,5.0,8,8.0,19.7,19.7,19.7,4.073485681697829e-05,1.2233775746941082,-0.371965944954733,-0.2971000614367419,-0.278002152709314
meethoo,1,4.8,28,28.0,33.8,33.8,33.8,4.073485681697829e-05,0.5053108109636699,-0.20215948502097672,0.13793794297215378,-0.278002152709314
meetyoo,19,4.679,446,23.474,28.809,35.87,20.57,0.0007739622795225875,0.07088041890675673,-0.24058668690398577,-0.016053169084924022,0.18182723193481573
meikan,8,4.712,127,15.875,19.759,20.85,18.53,0.0003258788545358263,0.18936143492227706,-0.3051046513558165,-0.29527968964524365,-0.09917961423659688
meister,7,4.614,235,33.571,12.977,13.21,12.81,0.00028514399771884804,-0.16249127930563692,-0.15485989560642893,-0.5045298843900047,-0.12472569116127075
meller_design,3,4.833,32,10.667,16.567,16.69,16.45,0.00012220457045093486,0.6237918269791934,-0.3493222535225666,-0.3937648889412149,-0.22690999885996624
mellor_design,1,3.7,11,11.0,16.46,16.46,16.46,4.073485681697829e-05,-3.444056389553736,-0.34649497596466955,-0.39706624117325406,-0.278002152709314
memoi,1,4.6,14,14.0,17.43,17.43,17.43,4.073485681697829e-05,-0.21275595276676842,-0.32102400697460615,-0.3671380947706563,-0.278002152709314
memoryee,2,4.7,22,11.0,21.425,24.75,18.1,8.146971363395658e-05,0.14627742909845234,-0.34649497596466955,-0.24387732685480246,-0.25245607578464013
mengliya,18,5.0,167,9.278,44.503,45.66,43.45,0.0007332274227056092,1.2233775746941082,-0.361115312164966,0.46816572745360147,0.15628115501014186
mercedes_benz,2,4.9,36,18.0,62.52,63.04,62.0,8.146971363395658e-05,0.8643441928288906,-0.28706271498785485,1.024057906562472,-0.25245607578464013
merical,2,4.55,42,21.0,1.835,1.84,1.83,8.146971363395658e-05,-0.3922726436993772,-0.2615917459977914,-0.8483024691505661,-0.25245607578464013
merry_style,13,4.346,3407,262.077,17.321,30.4,13.55,0.0005295531386207178,-1.1247007427044227,1.7852298510747169,-0.37050115452105126,0.02855077038677249
met_x,1,5.0,8,8.0,19.36,19.36,19.36,4.073485681697829e-05,1.2233775746941082,-0.371965944954733,-0.3075903395572401,-0.278002152709314
metzuyan,8,4.8,181,22.625,9.015,14.02,7.09,0.0003258788545358263,0.5053108109636699,-0.24779497112817372,-0.6267724782529865,-0.09917961423659688
michigan,2,4.5,690,345.0,23.305,23.42,23.19,8.146971363395658e-05,-0.571789334631986,2.4892729049290603,-0.18587225960028306,-0.25245607578464013
mig___mud_ice_gravel,60,4.633,12777,212.95,17.011,20.27,11.9,0.002444091409018697,-0.09427493675124489,1.3681257532164344,-0.3800658198662114,1.2292163858464444
mikes_diving,1,4.6,12,12.0,67.03,67.03,67.03,4.073485681697829e-05,-0.21275595276676842,-0.33800465296798177,1.1632083604549628,-0.278002152709314
mil_tec,21,4.6,724,34.476,47.108,120.03,15.97,0.000855431993156544,-0.21275595276676842,-0.14717615329442643,0.5485397701121243,0.23291938578416346
milankerr,3,4.467,195,65.0,15.49,17.0,14.72,0.00012220457045093486,-0.6902703506475095,0.11198246585647242,-0.42699438757585184,-0.22690999885996624
milanmood,1,4.9,9,9.0,15.27,15.27,15.27,4.073485681697829e-05,0.8643441928288906,-0.36347562195804517,-0.4337822145949978,-0.278002152709314
minamo,1,4.7,16,16.0,15.7,15.7,15.7,4.073485681697829e-05,0.14627742909845234,-0.30404336098123047,-0.42051509814848537,-0.278002152709314
minecraft,3,4.733,64,21.333,31.713,32.04,31.45,0.00012220457045093486,0.2647584451139727,-0.25876446843989437,0.07354614756780173,-0.22690999885996624
minga_london,2,4.3,170,85.0,21.63,21.65,21.61,8.146971363395658e-05,-1.2898560983624243,0.2817889257902287,-0.23755230622332568,-0.25245607578464013
mingfa.y,13,4.754,123,9.462,4.86,5.01,4.73,0.0005295531386207178,0.3401554553056683,-0.3595530927335754,-0.7549698476373101,0.02855077038677249
minghe,2,4.45,24,12.0,29.595,33.47,25.72,8.146971363395658e-05,-0.7513060255645948,-0.33800465296798177,0.008197885628933503,-0.25245607578464013
mioloe,4,5.0,24,6.0,11.578,11.94,11.26,0.00016293942726791315,1.2233775746941082,-0.38894659094810863,-0.547694293479937,-0.20136392193529237
mirecoo,19,4.6,700,36.842,50.619,57.09,0.0,0.0007739622795225875,-0.21275595276676842,-0.12708804908426308,0.6568673185858572,0.18182723193481573
misolin,13,4.754,317,24.385,22.136,24.3,17.81,0.0005295531386207178,0.3401554553056683,-0.23285200265400316,-0.2219403040792901,0.02855077038677249
miss_moly,1,4.3,39,39.0,26.89,26.89,26.89,4.073485681697829e-05,-1.2898560983624243,-0.10876593205741075,-0.07526153294738297,-0.278002152709314
miss_trendy,11,4.4,698,63.455,18.865,19.39,18.45,0.00044808342498676117,-0.9308227164972035,0.09886491682658972,-0.32286295035031837,-0.022541383462575258
missky,5,4.66,107,21.4,16.608,20.91,0.0,0.00020367428408489145,0.00266407635236468,-0.2581956167991163,-0.39249988481491954,-0.1758178450106185
mitre,31,4.594,2158,69.613,18.79,28.84,5.84,0.001262780561326327,-0.23429795567867917,0.1511483258401933,-0.32517698228866354,0.4883801550309022
mkr,29,4.441,4572,157.655,11.168,18.66,4.48,0.0011813108476923704,-0.7836190299324657,0.8986533431145819,-0.5603443347428907,0.4372880011815545
mmtx,1,4.7,10,10.0,12.98,12.98,12.98,4.073485681697829e-05,0.14627742909845234,-0.3549852989613574,-0.5044373231124709,-0.278002152709314
modchok,2,4.75,19,9.5,28.485,28.64,28.33,8.146971363395658e-05,0.3257941200310611,-0.3592304604597013,-0.026049787058575292,-0.25245607578464013
modeokker,8,4.45,373,46.625,22.319,22.59,21.96,0.0003258788545358263,-0.7513060255645948,-0.044027219207666175,-0.21629406614972785,-0.09917961423659688
modeokker.,1,4.8,12,12.0,22.51,22.51,22.51,4.073485681697829e-05,0.5053108109636699,-0.33800465296798177,-0.21040099814674204,-0.278002152709314
moginp,1,3.3,11,11.0,11.57,11.57,11.57,4.073485681697829e-05,-4.880189917014612,-0.34649497596466955,-0.5479411235533604,-0.278002152709314
mogoi,1,5.0,10,10.0,22.92,22.92,22.92,4.073485681697829e-05,1.2233775746941082,-0.3549852989613574,-0.19775095688378833,-0.278002152709314
molee,20,4.7,866,43.3,16.324,24.16,0.0,0.0008146971363395658,0.14627742909845234,-0.07225754317165319,-0.4012623524214533,0.2073733088594896
mollusk,2,5.0,2,1.0,48.915,68.0,29.83,8.146971363395658e-05,1.2233775746941082,-0.4313982059315477,0.6042925129466544,-0.25245607578464013
monogram,5,4.56,1779,355.8,20.732,20.9,20.56,0.00020367428408489145,-0.35636930551285606,2.580968393293289,-0.26525898196511205,-0.1758178450106185
montane,14,4.7,342,24.429,131.473,280.4,0.0,0.0005702879954376961,0.14627742909845234,-0.23247842844214892,3.1515171631586845,0.054096847311446365
moonlove,3,5.0,39,13.0,5.843,8.41,4.55,0.00012220457045093486,1.2233775746941082,-0.32951432997129393,-0.7246406023653992,-0.22690999885996624
moonuy_happy_festival,1,5.0,1,1.0,9.26,9.26,9.26,4.073485681697829e-05,1.2233775746941082,-0.4313982059315477,-0.6192133072543923,-0.278002152709314
morbuy,5,4.96,48,9.6,13.624,14.42,12.57,0.00020367428408489145,1.0797642219480206,-0.3583814281600325,-0.48456750220188016,-0.1758178450106185
more_mile,68,4.587,10100,148.529,11.82,18.5,0.0,0.0027699702635545238,-0.2594302924092465,0.8211706554468089,-0.5402276837588765,1.4335850012438356
morefit,2,4.0,466,233.0,32.055,38.47,25.64,8.146971363395658e-05,-2.36695624395808,1.5383567293000253,0.08409813320665577,-0.25245607578464013
mossy_oak,6,4.8,72,12.0,39.888,64.61,33.48,0.0002444091409018697,0.5053108109636699,-0.33800465296798177,0.32577562884742733,-0.1502717680859446
motenik,6,4.6,98,16.333,12.543,13.03,10.85,0.0002444091409018697,-0.21275595276676842,-0.30121608342333345,-0.5179204158732289,-0.1502717680859446
motogp,1,4.7,75,75.0,15.93,15.93,15.93,4.073485681697829e-05,0.14627742909845234,0.19688569582335055,-0.4134187335375601,-0.278002152709314
motorhead,2,4.8,33,16.5,43.225,43.87,42.58,8.146971363395658e-05,0.5053108109636699,-0.2997981994828866,0.4287346232241994,-0.25245607578464013
mount_cherry,1,5.0,13,13.0,18.05,18.05,18.05,4.073485681697829e-05,1.2233775746941082,-0.32951432997129393,-0.34800876408033604,-0.278002152709314
mountain_break,6,4.667,245,40.833,22.598,37.04,0.0,0.0002444091409018697,0.027796413082928826,-0.09320317000448201,-0.20768586733908376,-0.1502717680859446
mountain_equipment,17,4.788,403,23.706,136.875,219.95,59.36,0.0006924925658886309,0.4622268051398452,-0.2386169319687542,3.3181891702378934,0.13073507808546797
mountain_hardwear,109,4.674,1440,13.211,130.857,525.0,26.83,0.004440099393050633,0.052928749813496156,-0.3277228718189928,3.132511247505075,2.4809741551554643
mountain_khakis,13,4.308,37,2.846,40.438,55.73,26.83,0.0005295531386207178,-1.2611334278132067,-0.415725069679662,0.3427451963952922,0.02855077038677249
mountain_pass,12,4.367,1181,98.417,49.257,77.9,28.28,0.0004888182818037394,-1.049303732512727,0.3957035894367891,0.6148444985855085,0.0030046934620986156
mountain_warehouse,465,4.543,34717,74.66,27.922,197.53,0.0,0.018941708419894905,-0.41740498042994134,0.19399898600447668,-0.04342045347575315,11.575377540339362
mounter,1,3.8,10,10.0,4.25,4.25,4.25,4.073485681697829e-05,-3.0850230076885183,-0.3549852989613574,-0.773790640735851,-0.278002152709314
moving_comfort,1,5.0,4,4.0,21.97,21.97,21.97,4.073485681697829e-05,1.2233775746941082,-0.40592723694148425,-0.22706202810282747,-0.278002152709314
moxie_running_co.,1,4.5,25,25.0,10.32,10.32,10.32,4.073485681697829e-05,-0.571789334631986,-0.22763045401104015,-0.5865083225257803,-0.278002152709314
mpg,10,4.53,20,2.0,39.217,60.73,12.73,0.0004073485681697829,-0.4640793200724194,-0.42290788293485987,0.3050727564390324,-0.048087460387249134
mpow,1,4.6,489,489.0,8.32,8.32,8.32,4.073485681697829e-05,-0.21275595276676842,3.711879416452106,-0.648215840881652,-0.278002152709314
mracsiy,2,4.4,152,76.0,11.06,12.87,9.25,8.146971363395658e-05,-0.9308227164972035,0.20537601882003836,-0.5636765407341078,-0.25245607578464013
mrang,1,4.9,9,9.0,10.47,10.47,10.47,4.073485681697829e-05,0.8643441928288906,-0.36347562195804517,-0.5818802586490899,-0.278002152709314
mtsce,4,4.9,46,11.5,21.518,22.33,21.08,0.00016293942726791315,0.8643441928288906,-0.34224981446632563,-0.24100792725125444,-0.20136392193529237
muco,1,5.0,8,8.0,18.37,18.37,18.37,4.073485681697829e-05,1.2233775746941082,-0.371965944954733,-0.33813556114339655,-0.278002152709314
mucoo,1,4.8,16,16.0,26.18,26.18,26.18,4.073485681697829e-05,0.5053108109636699,-0.30404336098123047,-0.09716770196371745,-0.278002152709314
mueller,1,4.3,54,54.0,39.6,39.6,39.6,4.073485681697829e-05,-1.2898560983624243,0.01858891289290646,0.3168897462041819,-0.278002152709314
muezna,2,4.4,94,47.0,15.03,15.76,14.3,8.146971363395658e-05,-0.9308227164972035,-0.04084334808390824,-0.4411871167977024,-0.25245607578464013
multifunctional_headwear,2,4.7,50,25.0,3.855,3.87,3.84,8.146971363395658e-05,0.14627742909845234,-0.22763045401104015,-0.7859778756111356,-0.25245607578464013
mumustar_1,1,5.0,1,1.0,7.28,7.28,7.28,4.073485681697829e-05,1.2233775746941082,-0.4313982059315477,-0.6803037504267053,-0.278002152709314
muscle_works_gym,9,4.844,200,22.222,31.613,34.87,29.47,0.0003666137113528046,0.663285498984368,-0.2512165712958389,0.07046077165000811,-0.073633537311923
musclealive,6,4.6,123,20.5,13.762,14.32,13.28,0.0002444091409018697,-0.21275595276676842,-0.2658369074961353,-0.48030968343532504,-0.1502717680859446
musto,2,4.7,65,32.5,26.035,29.05,23.02,8.146971363395658e-05,0.14627742909845234,-0.16395303153588156,-0.10164149704451814,-0.25245607578464013
my_baby,1,4.3,43,43.0,13.56,13.56,13.56,4.073485681697829e-05,-1.2898560983624243,-0.0748046400706595,-0.48654214278926805,-0.278002152709314
my_my,2,4.7,56,28.0,19.495,21.38,17.61,8.146971363395658e-05,0.14627742909845234,-0.20215948502097672,-0.30342508206821867,-0.25245607578464013
mycoal,6,4.633,163,27.167,239.938,423.9,0.0,0.0002444091409018697,-0.09427493675124489,-0.20923192407721766,6.498070152393497,-0.1502717680859446
mymyu,2,5.0,14,7.0,28.455,28.71,28.2,8.146971363395658e-05,1.2233775746941082,-0.38045626795142085,-0.0269753998339134,-0.25245607578464013
mypakage,1,5.0,8,8.0,15.01,15.01,15.01,4.073485681697829e-05,1.2233775746941082,-0.371965944954733,-0.4418041919812611,-0.278002152709314
myshirt,6,4.883,91,15.167,20.773,22.6,18.93,0.0002444091409018697,0.8033085179118022,-0.3111158000374714,-0.2639939778388167,-0.1502717680859446
myshirt123,3,4.933,28,9.333,18.7,28.15,0.0,0.00012220457045093486,0.982825208844411,-0.36064834440014815,-0.32795382061467776,-0.22690999885996624
